chrom	start	end	num	list	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-T1/narrow/SCC-ChIC-PMC-DRO-T1_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-T5/narrow/SCC-ChIC-PMC-DRO-T5_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/bulkChIC-PMC-DRO-016/narrow/bulkChIC-PMC-DRO-016_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-bulkChIC-PMC-DRO-008/narrow/SCC-bulkChIC-PMC-DRO-008_paired_control_peaks.narrowPeak
chr9	3826909	3827725	1	4	0	0	0	1
chr9	3828765	3829061	1	4	0	0	0	1
chr9	3848910	3849181	1	4	0	0	0	1
chr9	3850012	3850334	1	4	0	0	0	1
chr9	3884852	3885334	1	4	0	0	0	1
chr9	3888079	3888795	1	4	0	0	0	1
chr9	3914656	3915007	1	4	0	0	0	1
chr9	3929327	3929999	1	4	0	0	0	1
chr9	3981988	3982482	1	4	0	0	0	1
chr9	3988856	3989127	1	4	0	0	0	1
chr9	4035672	4035996	1	4	0	0	0	1
chr9	4038003	4038289	1	4	0	0	0	1
chr9	4112975	4113324	1	4	0	0	0	1
chr9	4154918	4156178	1	4	0	0	0	1
chr9	4205318	4205616	1	4	0	0	0	1
chr9	4236407	4236820	1	4	0	0	0	1
chr9	4243288	4243575	1	4	0	0	0	1
chr9	4262579	4262862	1	4	0	0	0	1
chr9	4334285	4334589	1	4	0	0	0	1
chr9	4507655	4508289	1	4	0	0	0	1
chr9	4508703	4509233	1	4	0	0	0	1
chr9	4517230	4517505	1	4	0	0	0	1
chr9	4530203	4530940	1	4	0	0	0	1
chr9	4756301	4757106	1	4	0	0	0	1
chr9	4833012	4833699	1	4	0	0	0	1
chr9	4865940	4866445	1	4	0	0	0	1
chr9	4961217	4961568	1	4	0	0	0	1
chr9	4993741	4994516	1	4	0	0	0	1
chr9	5163235	5163518	1	4	0	0	0	1
chr9	5221323	5221641	1	4	0	0	0	1
chr9	5268956	5269534	1	4	0	0	0	1
chr9	5425223	5425620	1	4	0	0	0	1
chr9	5509585	5510185	1	4	0	0	0	1
chr9	5588239	5588806	1	3	0	0	1	0
chr9	5698205	5698641	1	4	0	0	0	1
chr9	5703034	5703286	1	3	0	0	1	0
chr9	5734764	5735259	1	4	0	0	0	1
chr9	5818599	5818914	1	4	0	0	0	1
chr9	5870660	5871080	1	4	0	0	0	1
chr9	5879467	5879769	1	4	0	0	0	1
chr9	5899753	5900041	1	4	0	0	0	1
chr9	5905211	5905870	1	4	0	0	0	1
chr9	6055242	6056105	1	4	0	0	0	1
chr9	6098867	6099138	1	4	0	0	0	1
chr9	6102919	6103207	1	4	0	0	0	1
chr9	6104578	6104961	1	4	0	0	0	1
chr9	6355578	6357384	1	4	0	0	0	1
chr9	6383198	6384261	1	4	0	0	0	1
chr9	6498816	6499128	1	4	0	0	0	1
chr9	6531305	6531596	1	4	0	0	0	1
chr9	6550668	6551096	1	3	0	0	1	0
chr9	6704034	6704498	1	4	0	0	0	1
chr9	6739075	6739685	1	4	0	0	0	1
chr9	6851991	6852615	1	4	0	0	0	1
chr9	6882498	6882778	1	4	0	0	0	1
chr9	6929386	6929662	1	4	0	0	0	1
chr9	6931818	6932240	1	4	0	0	0	1
chr9	6974868	6975272	1	3	0	0	1	0
chr9	6984912	6985057	1	4	0	0	0	1
chr9	6985057	6985617	2	3,4	0	0	1	1
chr9	6985617	6985618	1	4	0	0	0	1
chr9	6997167	6997439	1	4	0	0	0	1
chr9	7052969	7053308	1	4	0	0	0	1
chr9	7123305	7124317	1	4	0	0	0	1
chr9	7136488	7136788	1	4	0	0	0	1
chr9	7139340	7140463	1	4	0	0	0	1
chr9	7144485	7144793	1	4	0	0	0	1
chr9	7146382	7146776	1	4	0	0	0	1
chr9	7169820	7170098	1	4	0	0	0	1
chr9	7177239	7177522	1	4	0	0	0	1
chr9	7262343	7262611	1	3	0	0	1	0
chr9	7292514	7292806	1	4	0	0	0	1
chr9	7304401	7304668	1	3	0	0	1	0
chr9	7320040	7320351	1	4	0	0	0	1
chr9	7522912	7523265	1	4	0	0	0	1
chr9	7560664	7561467	1	4	0	0	0	1
chr9	7570275	7570551	1	4	0	0	0	1
chr9	7644377	7644763	1	4	0	0	0	1
chr9	7881860	7882161	1	4	0	0	0	1
chr9	7886085	7886404	1	3	0	0	1	0
chr9	7891880	7892163	1	4	0	0	0	1
chr9	7967782	7968371	1	4	0	0	0	1
chr9	8078534	8079122	1	4	0	0	0	1
chr9	8092035	8092582	1	4	0	0	0	1
chr9	8178327	8178835	1	4	0	0	0	1
chr9	8243207	8243505	1	3	0	0	1	0
chr9	8255384	8255680	1	4	0	0	0	1
chr9	8308343	8308643	1	4	0	0	0	1
chr9	8396926	8397234	1	4	0	0	0	1
chr9	8437871	8438402	1	4	0	0	0	1
chr9	8438402	8438424	2	3,4	0	0	1	1
chr9	8438424	8438716	1	3	0	0	1	0
chr9	8458825	8459142	1	4	0	0	0	1
chr9	8489752	8490335	1	4	0	0	0	1
chr9	8524501	8524723	1	2	0	1	0	0
chr9	8642174	8642462	1	4	0	0	0	1
chr9	8670932	8671194	1	3	0	0	1	0
chr9	8700135	8700448	1	4	0	0	0	1
chr9	8715680	8715972	1	4	0	0	0	1
chr9	8719668	8720625	1	4	0	0	0	1
chr9	8723877	8725107	1	4	0	0	0	1
chr9	8826153	8826624	1	4	0	0	0	1
chr9	8831227	8831916	1	4	0	0	0	1
chr9	8843221	8843496	1	4	0	0	0	1
chr9	8895660	8895936	1	4	0	0	0	1
chr9	8969395	8969696	1	4	0	0	0	1
chr9	8987557	8987715	1	4	0	0	0	1
chr9	8987715	8987994	2	3,4	0	0	1	1
chr9	8987994	8987996	1	4	0	0	0	1
chr9	8994339	8994610	1	4	0	0	0	1
chr9	9029134	9029409	1	4	0	0	0	1
chr9	9029409	9029601	2	3,4	0	0	1	1
chr9	9029601	9029777	1	3	0	0	1	0
chr9	9090084	9090371	1	4	0	0	0	1
chr9	9125849	9126173	1	4	0	0	0	1
chr9	9162324	9162860	1	4	0	0	0	1
chr9	9163586	9163962	1	3	0	0	1	0
chr9	9197055	9197335	1	3	0	0	1	0
chr9	9203391	9203700	1	4	0	0	0	1
chr9	9307555	9308213	1	4	0	0	0	1
chr9	9334084	9334410	1	4	0	0	0	1
chr9	9354558	9354853	1	4	0	0	0	1
chr9	9355449	9355753	1	4	0	0	0	1
chr9	9366810	9367247	1	4	0	0	0	1
chr9	9405004	9405284	1	4	0	0	0	1
chr9	9455470	9455839	1	4	0	0	0	1
chr9	9486339	9486740	1	4	0	0	0	1
chr9	9490546	9491139	1	4	0	0	0	1
chr9	9523518	9524518	1	4	0	0	0	1
chr9	9531403	9531774	1	4	0	0	0	1
chr9	9584251	9584269	1	3	0	0	1	0
chr9	9584269	9584615	2	3,4	0	0	1	1
chr9	9584615	9584712	1	4	0	0	0	1
chr9	9748109	9748524	1	4	0	0	0	1
chr9	9779064	9779359	1	4	0	0	0	1
chr9	9850103	9850520	1	4	0	0	0	1
chr9	9949357	9949708	1	4	0	0	0	1
chr9	10003069	10003432	1	4	0	0	0	1
chr9	10054880	10055167	1	4	0	0	0	1
chr9	10130110	10130412	1	4	0	0	0	1
chr9	10195718	10196000	1	4	0	0	0	1
chr9	10210259	10210492	1	2	0	1	0	0
chr9	10342697	10343075	1	4	0	0	0	1
chr9	10443406	10443710	1	2	0	1	0	0
chr9	10482699	10482971	1	4	0	0	0	1
chr9	10694478	10694790	1	4	0	0	0	1
chr9	10804358	10804649	1	4	0	0	0	1
chr9	10814259	10814586	1	4	0	0	0	1
chr9	10914529	10914863	1	4	0	0	0	1
chr9	10926923	10927233	1	4	0	0	0	1
chr9	10927531	10927925	1	4	0	0	0	1
chr9	10972397	10972733	1	3	0	0	1	0
chr9	11046948	11047293	1	4	0	0	0	1
chr9	11075012	11075377	2	3,4	0	0	1	1
chr9	11075377	11075384	1	4	0	0	0	1
chr9	11167462	11167774	1	4	0	0	0	1
chr9	11175247	11175644	1	3	0	0	1	0
chr9	11236411	11237002	1	4	0	0	0	1
chr9	11260550	11260938	1	3	0	0	1	0
chr9	11351812	11352187	1	4	0	0	0	1
chr9	11429612	11429961	1	4	0	0	0	1
chr9	11443339	11444000	1	4	0	0	0	1
chr9	11525410	11525776	1	4	0	0	0	1
chr9	11607568	11607848	1	4	0	0	0	1
chr9	11641386	11641759	1	4	0	0	0	1
chr9	11647639	11648007	1	4	0	0	0	1
chr9	11694206	11694427	1	1	1	0	0	0
chr9	11759617	11759906	1	4	0	0	0	1
chr9	11782367	11782645	1	4	0	0	0	1
chr9	11843170	11843650	1	4	0	0	0	1
chr9	12093877	12094159	1	4	0	0	0	1
chr9	12129305	12129705	1	4	0	0	0	1
chr9	12279144	12279435	1	4	0	0	0	1
chr9	12317904	12318185	1	4	0	0	0	1
chr9	12326894	12327168	1	4	0	0	0	1
chr9	12629022	12629569	1	4	0	0	0	1
chr9	12631904	12632240	1	4	0	0	0	1
chr9	12640866	12641460	1	4	0	0	0	1
chr9	12646226	12646526	1	4	0	0	0	1
chr9	12675858	12676138	1	4	0	0	0	1
chr9	12697621	12698058	1	4	0	0	0	1
chr9	12753824	12754171	1	4	0	0	0	1
chr9	12785366	12785616	1	2	0	1	0	0
chr9	12801217	12801836	1	4	0	0	0	1
chr9	12814316	12815158	1	4	0	0	0	1
chr9	12872806	12873194	1	4	0	0	0	1
chr9	12891412	12891848	1	4	0	0	0	1
chr9	13144466	13144873	1	4	0	0	0	1
chr9	13221800	13222104	1	4	0	0	0	1
chr9	13293241	13293547	1	4	0	0	0	1
chr9	13295451	13296001	1	4	0	0	0	1
chr9	13448007	13448980	1	4	0	0	0	1
chr9	13450932	13451241	1	4	0	0	0	1
chr9	13457110	13457455	1	4	0	0	0	1
chr9	13469609	13469964	1	3	0	0	1	0
chr9	13487834	13488212	1	4	0	0	0	1
chr9	13531697	13531984	1	3	0	0	1	0
chr9	13629067	13629353	1	3	0	0	1	0
chr9	13685393	13685699	1	3	0	0	1	0
chr9	13706747	13707025	1	4	0	0	0	1
chr9	13756620	13756927	1	3	0	0	1	0
chr9	13852681	13852965	1	4	0	0	0	1
chr9	13905679	13906137	1	4	0	0	0	1
chr9	13930596	13930872	1	4	0	0	0	1
chr9	13971789	13972445	1	4	0	0	0	1
chr9	13974864	13975405	1	4	0	0	0	1
chr9	14027432	14027962	1	4	0	0	0	1
chr9	14043689	14043963	1	3	0	0	1	0
chr9	14092603	14093013	1	4	0	0	0	1
chr9	14104300	14104820	1	4	0	0	0	1
chr9	14250945	14251910	1	4	0	0	0	1
chr9	14261344	14261726	1	4	0	0	0	1
chr9	14423594	14423900	1	4	0	0	0	1
chr9	14438497	14438856	1	4	0	0	0	1
chr9	14471947	14472330	1	4	0	0	0	1
chr9	14496635	14496988	1	4	0	0	0	1
chr9	14837403	14837689	1	4	0	0	0	1
chr9	14869985	14870478	1	4	0	0	0	1
chr9	14878509	14878837	1	4	0	0	0	1
chr9	14879446	14879922	1	4	0	0	0	1
chr9	15014905	15015195	1	4	0	0	0	1
chr9	15017895	15018541	1	4	0	0	0	1
chr9	15103822	15104190	1	4	0	0	0	1
chr9	15117353	15117607	1	3	0	0	1	0
chr9	15153902	15154259	1	4	0	0	0	1
chr9	15223949	15224147	1	2	0	1	0	0
chr9	15334557	15334938	1	4	0	0	0	1
chr9	15379571	15379634	1	4	0	0	0	1
chr9	15379634	15379906	2	3,4	0	0	1	1
chr9	15379906	15380053	1	4	0	0	0	1
chr9	15384912	15385388	1	4	0	0	0	1
chr9	15584555	15584847	1	4	0	0	0	1
chr9	15641222	15641502	1	2	0	1	0	0
chr9	15709053	15709412	1	4	0	0	0	1
chr9	15764305	15764605	1	4	0	0	0	1
chr9	15765107	15765735	1	3	0	0	1	0
chr9	15772480	15772893	1	4	0	0	0	1
chr9	15855727	15856125	1	4	0	0	0	1
chr9	15881700	15882142	1	4	0	0	0	1
chr9	15926401	15926682	1	3	0	0	1	0
chr9	15927600	15927890	1	4	0	0	0	1
chr9	16015713	16015989	1	4	0	0	0	1
chr9	16030303	16031007	1	4	0	0	0	1
chr9	16090709	16091163	1	4	0	0	0	1
chr9	16113488	16113877	1	4	0	0	0	1
chr9	16125243	16125584	1	4	0	0	0	1
chr9	16235389	16235676	1	4	0	0	0	1
chr9	16244352	16244625	1	4	0	0	0	1
chr9	16268205	16268479	1	4	0	0	0	1
chr9	16303989	16304462	1	4	0	0	0	1
chr9	16304462	16304472	2	1,4	1	0	0	1
chr9	16304472	16304480	3	1,3,4	1	0	1	1
chr9	16304480	16304689	4	1,2,3,4	1	1	1	1
chr9	16304689	16304720	3	1,3,4	1	0	1	1
chr9	16304720	16304744	2	3,4	0	0	1	1
chr9	16304744	16304979	1	4	0	0	0	1
chr9	16337523	16337865	1	4	0	0	0	1
chr9	16345027	16345359	1	4	0	0	0	1
chr9	16442395	16443118	1	4	0	0	0	1
chr9	16443551	16443831	1	4	0	0	0	1
chr9	16532889	16533195	1	4	0	0	0	1
chr9	16612690	16612999	1	4	0	0	0	1
chr9	16626816	16627196	1	4	0	0	0	1
chr9	16631312	16631628	1	4	0	0	0	1
chr9	16671503	16672074	1	4	0	0	0	1
chr9	16705397	16705762	1	4	0	0	0	1
chr9	16854985	16855319	1	4	0	0	0	1
chr9	16933766	16934090	1	4	0	0	0	1
chr9	16939518	16939836	1	4	0	0	0	1
chr9	16945502	16945796	1	3	0	0	1	0
chr9	17012104	17012377	1	4	0	0	0	1
chr9	17198078	17198368	1	4	0	0	0	1
chr9	17229073	17229402	1	4	0	0	0	1
chr9	17299798	17300094	1	3	0	0	1	0
chr9	17393898	17394703	1	4	0	0	0	1
chr9	17408332	17408932	1	4	0	0	0	1
chr9	17489926	17490248	1	4	0	0	0	1
chr9	17515626	17515898	1	3	0	0	1	0
chr9	17563135	17563512	1	3	0	0	1	0
chr9	17635792	17636137	1	4	0	0	0	1
chr9	17669415	17669676	1	3	0	0	1	0
chr9	17767589	17767865	1	4	0	0	0	1
chr9	17815400	17815927	1	4	0	0	0	1
chr9	17954322	17954587	1	3	0	0	1	0
chr9	17977550	17977892	1	4	0	0	0	1
chr9	18003950	18004488	1	4	0	0	0	1
chr9	18076501	18076765	1	3	0	0	1	0
chr9	18077343	18077704	1	3	0	0	1	0
chr9	18079778	18080095	1	4	0	0	0	1
chr9	18137520	18137805	1	4	0	0	0	1
chr9	18250893	18251216	1	4	0	0	0	1
chr9	18320249	18320918	1	4	0	0	0	1
chr9	18352602	18352876	1	4	0	0	0	1
chr9	18393422	18393729	1	4	0	0	0	1
chr9	18402170	18402496	1	4	0	0	0	1
chr9	18407070	18407604	1	4	0	0	0	1
chr9	18415335	18415643	1	4	0	0	0	1
chr9	18437385	18437812	1	4	0	0	0	1
chr9	18606765	18607078	1	3	0	0	1	0
chr9	18742059	18742328	1	3	0	0	1	0
chr9	18858316	18858571	1	3	0	0	1	0
chr9	18971285	18971625	1	4	0	0	0	1
chr9	18996176	18996469	1	3	0	0	1	0
chr9	19005960	19006278	1	4	0	0	0	1
chr9	19087560	19088105	1	4	0	0	0	1
chr9	19108235	19108539	1	4	0	0	0	1
chr9	19153945	19154274	1	4	0	0	0	1
chr9	19161419	19162236	1	4	0	0	0	1
chr9	19313587	19313885	1	4	0	0	0	1
chr9	19339327	19339580	1	3	0	0	1	0
chr9	19396745	19397035	1	4	0	0	0	1
chr9	19417013	19417374	1	4	0	0	0	1
chr9	19622490	19622768	1	4	0	0	0	1
chr9	19629578	19629867	1	3	0	0	1	0
chr9	19681468	19681747	1	4	0	0	0	1
chr9	19779093	19779395	1	4	0	0	0	1
chr9	19845012	19845252	1	1	1	0	0	0
chr9	19845937	19846191	1	3	0	0	1	0
chr9	19913861	19914173	1	4	0	0	0	1
chr9	19947130	19947398	1	3	0	0	1	0
chr9	19979876	19980435	1	4	0	0	0	1
chr9	20044520	20045212	1	4	0	0	0	1
chr9	20178760	20179174	1	1	1	0	0	0
chr9	20289329	20289808	1	4	0	0	0	1
chr9	20312329	20312973	1	4	0	0	0	1
chr9	20312973	20313226	2	3,4	0	0	1	1
chr9	20313226	20313681	1	4	0	0	0	1
chr9	20321838	20322134	1	4	0	0	0	1
chr9	20482405	20482691	1	4	0	0	0	1
chr9	20490703	20491019	1	4	0	0	0	1
chr9	20510797	20511218	1	4	0	0	0	1
chr9	20551730	20552239	1	4	0	0	0	1
chr9	20575804	20576118	1	1	1	0	0	0
chr9	20701343	20701684	1	4	0	0	0	1
chr9	20732154	20732506	1	4	0	0	0	1
chr9	20818869	20819174	1	3	0	0	1	0
chr9	20966610	20966922	1	4	0	0	0	1
chr9	21049783	21050115	1	4	0	0	0	1
chr9	21091150	21091990	1	4	0	0	0	1
chr9	21133945	21134229	1	4	0	0	0	1
chr9	21171197	21171632	1	4	0	0	0	1
chr9	21277106	21277467	1	4	0	0	0	1
chr9	21294042	21294663	1	4	0	0	0	1
chr9	21405728	21406119	1	4	0	0	0	1
chr9	21477400	21477789	1	4	0	0	0	1
chr9	21841897	21842220	1	4	0	0	0	1
chr9	21855010	21855525	1	4	0	0	0	1
chr9	21876849	21877244	1	4	0	0	0	1
chr9	22009449	22009748	1	4	0	0	0	1
chr9	22051366	22051645	1	4	0	0	0	1
chr9	22237847	22238469	1	4	0	0	0	1
chr9	22240969	22241442	1	4	0	0	0	1
chr9	22280296	22280559	1	3	0	0	1	0
chr9	22296694	22297159	1	4	0	0	0	1
chr9	22346328	22346529	1	1	1	0	0	0
chr9	22355255	22355530	1	4	0	0	0	1
chr9	22377141	22377407	1	3	0	0	1	0
chr9	22410294	22410582	1	3	0	0	1	0
chr9	22416151	22416455	1	4	0	0	0	1
chr9	22510220	22510633	1	4	0	0	0	1
chr9	22550195	22550492	1	4	0	0	0	1
chr9	22587244	22587596	1	4	0	0	0	1
chr9	22615507	22615793	1	3	0	0	1	0
chr9	22684059	22684434	1	4	0	0	0	1
chr9	23010914	23011228	1	4	0	0	0	1
chr9	23094668	23095077	1	4	0	0	0	1
chr9	23173740	23173996	1	3	0	0	1	0
chr9	23227486	23228164	1	4	0	0	0	1
chr9	23327342	23327872	1	4	0	0	0	1
chr9	23404614	23404901	1	4	0	0	0	1
chr9	23459836	23460174	1	4	0	0	0	1
chr9	23469037	23469338	1	4	0	0	0	1
chr9	23491884	23492601	1	4	0	0	0	1
chr9	23524480	23524763	1	4	0	0	0	1
chr9	23550331	23550602	1	4	0	0	0	1
chr9	23660592	23660863	1	4	0	0	0	1
chr9	23925268	23925549	1	4	0	0	0	1
chr9	23979273	23979383	1	4	0	0	0	1
chr9	23979383	23979585	2	3,4	0	0	1	1
chr9	23979585	23979637	1	3	0	0	1	0
chr9	23998208	23998508	1	3	0	0	1	0
chr9	24215324	24215653	1	3	0	0	1	0
chr9	24241261	24241561	1	4	0	0	0	1
chr9	24264468	24264782	1	4	0	0	0	1
chr9	24483894	24484148	1	3	0	0	1	0
chr9	24541975	24542262	1	4	0	0	0	1
chr9	24670818	24671126	1	3	0	0	1	0
chr9	24680798	24680849	1	3	0	0	1	0
chr9	24680849	24681120	2	3,4	0	0	1	1
chr9	24681120	24681157	1	4	0	0	0	1
chr9	24703727	24704050	1	4	0	0	0	1
chr9	24755029	24755370	1	3	0	0	1	0
chr9	24769664	24770036	1	4	0	0	0	1
chr9	24901286	24902016	1	4	0	0	0	1
chr9	25094264	25094617	1	4	0	0	0	1
chr9	25137320	25137600	1	4	0	0	0	1
chr9	25180054	25180331	1	4	0	0	0	1
chr9	25404453	25404841	1	4	0	0	0	1
chr9	25428708	25429020	1	4	0	0	0	1
chr9	25480480	25480759	1	4	0	0	0	1
chr9	25699678	25699995	1	3	0	0	1	0
chr9	25739598	25739923	1	4	0	0	0	1
chr9	25742289	25742748	1	4	0	0	0	1
chr9	25813173	25813966	1	4	0	0	0	1
chr9	25857558	25857989	1	4	0	0	0	1
chr9	25874253	25874523	1	3	0	0	1	0
chr9	25888139	25888458	1	4	0	0	0	1
chr9	25917431	25917846	1	4	0	0	0	1
chr9	25921301	25921788	1	4	0	0	0	1
chr9	25964107	25964659	1	4	0	0	0	1
chr9	25978701	25979066	1	4	0	0	0	1
chr9	25999438	25999712	1	4	0	0	0	1
chr9	26059351	26059686	1	4	0	0	0	1
chr9	26196899	26197675	1	3	0	0	1	0
chr9	26263834	26264136	1	3	0	0	1	0
chr9	26303238	26303639	1	4	0	0	0	1
chr9	26311592	26311948	1	3	0	0	1	0
chr9	26442088	26442385	1	4	0	0	0	1
chr9	26555223	26555557	1	4	0	0	0	1
chr9	26577605	26578067	1	4	0	0	0	1
chr9	26628392	26628666	1	4	0	0	0	1
chr9	26662076	26662376	1	4	0	0	0	1
chr9	26724784	26725140	1	4	0	0	0	1
chr9	26781740	26782498	1	4	0	0	0	1
chr9	26786518	26787085	1	4	0	0	0	1
chr9	26789950	26790671	1	4	0	0	0	1
chr9	26809759	26810038	1	4	0	0	0	1
chr9	26833254	26833704	1	4	0	0	0	1
chr9	26834034	26834484	1	4	0	0	0	1
chr9	26857987	26858291	1	4	0	0	0	1
chr9	27165817	27166169	1	4	0	0	0	1
chr9	27215832	27216089	1	3	0	0	1	0
chr9	27260078	27260409	1	4	0	0	0	1
chr9	27318079	27318455	1	4	0	0	0	1
chr9	27341113	27341532	1	4	0	0	0	1
chr9	27347186	27347248	1	3	0	0	1	0
chr9	27347248	27347520	2	3,4	0	0	1	1
chr9	27347520	27347522	1	3	0	0	1	0
chr9	27430421	27431561	1	4	0	0	0	1
chr9	27487634	27488357	1	4	0	0	0	1
chr9	27510760	27511129	1	4	0	0	0	1
chr9	27617858	27618210	1	4	0	0	0	1
chr9	27631224	27631572	1	4	0	0	0	1
chr9	27662775	27662780	1	3	0	0	1	0
chr9	27662780	27663052	2	3,4	0	0	1	1
chr9	27663052	27663226	1	3	0	0	1	0
chr9	27673561	27673860	1	4	0	0	0	1
chr9	27712255	27712508	1	3	0	0	1	0
chr9	27717190	27717466	1	4	0	0	0	1
chr9	27824036	27824292	1	3	0	0	1	0
chr9	27888950	27889247	1	4	0	0	0	1
chr9	27904892	27905197	1	4	0	0	0	1
chr9	27931874	27932503	1	4	0	0	0	1
chr9	27932947	27933452	1	4	0	0	0	1
chr9	28043658	28044024	1	4	0	0	0	1
chr9	28049646	28050027	1	4	0	0	0	1
chr9	28107151	28107474	1	4	0	0	0	1
chr9	28249648	28249968	1	4	0	0	0	1
chr9	28267264	28267588	1	4	0	0	0	1
chr9	28288242	28288600	1	4	0	0	0	1
chr9	28522523	28522830	1	4	0	0	0	1
chr9	28549881	28550520	1	4	0	0	0	1
chr9	28559507	28559767	1	1	1	0	0	0
chr9	28663759	28664066	1	4	0	0	0	1
chr9	28680854	28681509	1	4	0	0	0	1
chr9	28924985	28925333	1	4	0	0	0	1
chr9	28946695	28947036	1	4	0	0	0	1
chr9	28959099	28959356	1	3	0	0	1	0
chr9	28962523	28962803	1	4	0	0	0	1
chr9	29051334	29051635	1	4	0	0	0	1
chr9	29141183	29141526	1	4	0	0	0	1
chr9	29327608	29327961	1	4	0	0	0	1
chr9	29405924	29406239	1	4	0	0	0	1
chr9	29456882	29457169	1	3	0	0	1	0
chr9	29464228	29464597	1	4	0	0	0	1
chr9	29486278	29486657	1	4	0	0	0	1
chr9	29507723	29508015	1	4	0	0	0	1
chr9	29554622	29554935	1	3	0	0	1	0
chr9	29664176	29664451	1	4	0	0	0	1
chr9	29757560	29757837	1	4	0	0	0	1
chr9	29763773	29764058	1	4	0	0	0	1
chr9	29829996	29830286	1	4	0	0	0	1
chr9	29913119	29913417	1	4	0	0	0	1
chr9	30279244	30279576	1	3	0	0	1	0
chr9	30289663	30289947	1	4	0	0	0	1
chr9	30314691	30315125	1	4	0	0	0	1
chr9	30389992	30390244	1	3	0	0	1	0
chr9	30448879	30449366	1	4	0	0	0	1
chr9	30628817	30629683	1	4	0	0	0	1
chr9	30654579	30654873	1	4	0	0	0	1
chr9	30706449	30706843	1	4	0	0	0	1
chr9	30820344	30820624	1	3	0	0	1	0
chr9	30917522	30917784	1	3	0	0	1	0
chr9	30958095	30958385	1	3	0	0	1	0
chr9	30998272	30998601	1	4	0	0	0	1
chr9	31007406	31007660	1	3	0	0	1	0
chr9	31027447	31027733	1	4	0	0	0	1
chr9	31103231	31103548	1	4	0	0	0	1
chr9	31137407	31137946	1	4	0	0	0	1
chr9	31163732	31164019	1	3	0	0	1	0
chr9	31272758	31273322	1	4	0	0	0	1
chr9	31276094	31276461	1	4	0	0	0	1
chr9	31292965	31293240	1	4	0	0	0	1
chr9	31304204	31304679	1	4	0	0	0	1
chr9	31305652	31305925	1	4	0	0	0	1
chr9	31466840	31467376	1	4	0	0	0	1
chr9	31606564	31606873	1	4	0	0	0	1
chr9	31633684	31634037	1	4	0	0	0	1
chr9	31800671	31801211	1	4	0	0	0	1
chr9	31817136	31817607	1	3	0	0	1	0
chr9	31830219	31830708	1	4	0	0	0	1
chr9	31907666	31909040	1	4	0	0	0	1
chr9	32021452	32021727	1	4	0	0	0	1
chr9	32033286	32033606	1	4	0	0	0	1
chr9	32046004	32046544	1	4	0	0	0	1
chr9	32182506	32182592	1	3	0	0	1	0
chr9	32182592	32182900	2	3,4	0	0	1	1
chr9	32182900	32182953	1	3	0	0	1	0
chr9	32249974	32250399	1	4	0	0	0	1
chr9	32286634	32286934	1	3	0	0	1	0
chr9	32366342	32366601	1	3	0	0	1	0
chr9	32424496	32425090	1	4	0	0	0	1
chr9	32639902	32640270	1	4	0	0	0	1
chr9	32669596	32669847	1	3	0	0	1	0
chr9	32741964	32742300	1	4	0	0	0	1
chr9	32743480	32743761	1	4	0	0	0	1
chr9	32790495	32790992	1	4	0	0	0	1
chr9	32804655	32805205	1	4	0	0	0	1
chr9	32825444	32825740	1	4	0	0	0	1
chr9	32911401	32911761	1	4	0	0	0	1
chr9	32915047	32915369	1	3	0	0	1	0
chr9	32968361	32968752	1	4	0	0	0	1
chr9	33143628	33144015	1	4	0	0	0	1
chr9	33177672	33177976	1	4	0	0	0	1
chr9	33256119	33256453	1	4	0	0	0	1
chr9	33329221	33329790	1	4	0	0	0	1
chr9	33411793	33412052	1	3	0	0	1	0
chr9	33426880	33427195	1	4	0	0	0	1
chr9	34145122	34145431	1	4	0	0	0	1
chr9	34203789	34204174	1	4	0	0	0	1
chr9	34206500	34207070	1	4	0	0	0	1
chr9	34267658	34268125	1	4	0	0	0	1
chr9	34296671	34296953	1	4	0	0	0	1
chr9	34712135	34712426	1	4	0	0	0	1
chr9	34887957	34888389	1	4	0	0	0	1
chr9	34987083	34987627	1	4	0	0	0	1
chr9	35423447	35424035	1	4	0	0	0	1
chr9	35603684	35604029	1	4	0	0	0	1
chr9	35657729	35658071	1	4	0	0	0	1
chr9	35798694	35799268	1	4	0	0	0	1
chr9	35945652	35946014	1	4	0	0	0	1
chr9	36074841	36075223	1	4	0	0	0	1
chr9	36190393	36190799	1	4	0	0	0	1
chr9	36217444	36217977	1	4	0	0	0	1
chr9	36222679	36223129	1	4	0	0	0	1
chr9	36284155	36284615	1	4	0	0	0	1
chr9	36318049	36318326	1	4	0	0	0	1
chr9	36319890	36320214	1	4	0	0	0	1
chr9	36328090	36328342	1	3	0	0	1	0
chr9	36386364	36386658	1	4	0	0	0	1
chr9	36461375	36461727	1	4	0	0	0	1
chr9	36548297	36548874	1	4	0	0	0	1
chr9	36555701	36556236	1	4	0	0	0	1
chr9	36953306	36953803	1	4	0	0	0	1
