chrom	start	end	num	list	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-L1/narrow/SCC-ChIC-PMC-DRO-L1_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-L5/narrow/SCC-ChIC-PMC-DRO-L5_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/bulkChIC-PMC-DRO-014/narrow/bulkChIC-PMC-DRO-014_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-bulkChIC-PMC-DRO-005/narrow/SCC-bulkChIC-PMC-DRO-005_paired_control_peaks.narrowPeak
chr9	14027433	14027922	1	4	0	0	0	1
chr9	14200939	14201195	1	4	0	0	0	1
chr9	14251240	14251586	1	4	0	0	0	1
chr9	14497158	14497434	1	3	0	0	1	0
chr9	14870005	14870282	1	4	0	0	0	1
chr9	15103887	15104163	1	4	0	0	0	1
chr9	15172506	15172855	1	4	0	0	0	1
chr9	15807948	15808254	1	4	0	0	0	1
chr9	15867986	15868286	1	3	0	0	1	0
chr9	15873555	15873929	1	4	0	0	0	1
chr9	16018728	16019025	1	3	0	0	1	0
chr9	16030314	16030984	1	4	0	0	0	1
chr9	16119670	16119939	1	3	0	0	1	0
chr9	16304438	16304906	1	4	0	0	0	1
chr9	16372484	16372993	1	3	0	0	1	0
chr9	16403092	16403446	1	4	0	0	0	1
chr9	16555374	16555636	1	3	0	0	1	0
chr9	16671519	16672082	1	4	0	0	0	1
chr9	16939255	16939638	1	4	0	0	0	1
chr9	17109100	17109475	1	4	0	0	0	1
chr9	17176417	17176682	1	3	0	0	1	0
chr9	17200906	17201185	1	3	0	0	1	0
chr9	17355369	17355617	1	4	0	0	0	1
chr9	17445229	17445492	1	4	0	0	0	1
chr9	17475237	17475498	1	4	0	0	0	1
chr9	17732200	17732489	1	4	0	0	0	1
chr9	17779791	17780151	1	4	0	0	0	1
chr9	17834319	17834569	1	4	0	0	0	1
chr9	17935344	17935693	1	3	0	0	1	0
chr9	18166386	18166678	1	4	0	0	0	1
chr9	18241319	18241587	1	4	0	0	0	1
chr9	18350942	18351223	1	2	0	1	0	0
chr9	18490542	18490948	1	4	0	0	0	1
chr9	19087490	19088054	1	4	0	0	0	1
chr9	19161642	19162208	1	4	0	0	0	1
chr9	19627150	19627421	1	3	0	0	1	0
chr9	19660252	19660544	1	4	0	0	0	1
chr9	19661950	19662201	1	4	0	0	0	1
chr9	19681386	19681657	1	3	0	0	1	0
chr9	19779379	19779629	1	4	0	0	0	1
chr9	19845679	19846078	1	3	0	0	1	0
chr9	19858973	19859199	1	2	0	1	0	0
chr9	19865352	19865600	1	4	0	0	0	1
chr9	19910367	19910630	1	4	0	0	0	1
chr9	20148212	20148803	1	3	0	0	1	0
chr9	20312991	20313244	1	4	0	0	0	1
chr9	20379742	20380001	1	4	0	0	0	1
chr9	20551744	20552002	1	4	0	0	0	1
chr9	21126327	21126610	1	4	0	0	0	1
chr9	21294042	21294614	1	4	0	0	0	1
chr9	22241087	22241370	1	4	0	0	0	1
chr9	22620819	22621068	1	4	0	0	0	1
chr9	22684057	22684370	1	4	0	0	0	1
chr9	22788207	22788506	1	4	0	0	0	1
chr9	22899531	22899803	1	4	0	0	0	1
chr9	23066066	23066353	1	3	0	0	1	0
chr9	23194150	23194562	1	4	0	0	0	1
chr9	23273107	23273515	1	3	0	0	1	0
chr9	23338253	23338680	1	3	0	0	1	0
chr9	23351137	23351384	1	4	0	0	0	1
chr9	23404549	23404820	1	4	0	0	0	1
chr9	23424088	23424384	1	4	0	0	0	1
chr9	23469011	23469320	1	3	0	0	1	0
chr9	23736768	23737015	1	4	0	0	0	1
chr9	23872441	23872810	1	4	0	0	0	1
chr9	23903857	23904129	1	4	0	0	0	1
chr9	24065918	24066233	1	4	0	0	0	1
chr9	24176228	24176539	1	4	0	0	0	1
chr9	24264423	24264787	1	4	0	0	0	1
chr9	24535041	24535310	1	3	0	0	1	0
chr9	24747007	24747378	1	4	0	0	0	1
chr9	24863621	24863921	1	4	0	0	0	1
chr9	25062286	25062584	1	4	0	0	0	1
chr9	25092963	25093214	1	4	0	0	0	1
chr9	25094267	25094569	1	4	0	0	0	1
chr9	25186100	25186366	1	4	0	0	0	1
chr9	25776551	25776915	1	4	0	0	0	1
chr9	25917509	25917792	1	4	0	0	0	1
chr9	25945763	25946315	1	3	0	0	1	0
chr9	26040801	26041094	1	3	0	0	1	0
chr9	26288085	26288433	1	4	0	0	0	1
chr9	26466965	26467252	1	3	0	0	1	0
chr9	26679814	26680077	1	4	0	0	0	1
chr9	26781733	26782427	1	4	0	0	0	1
chr9	26789938	26790662	1	4	0	0	0	1
chr9	26858039	26858290	1	4	0	0	0	1
chr9	27093782	27093977	1	1	1	0	0	0
chr9	27260144	27260472	1	4	0	0	0	1
chr9	27487763	27488319	1	4	0	0	0	1
chr9	27553609	27553877	1	4	0	0	0	1
chr9	27708945	27709241	1	3	0	0	1	0
chr9	27774391	27774683	1	4	0	0	0	1
chr9	27782811	27783253	1	3	0	0	1	0
chr9	27807705	27807721	1	3	0	0	1	0
chr9	27807721	27807986	2	3,4	0	0	1	1
chr9	27807986	27808115	1	4	0	0	0	1
chr9	27885645	27885972	1	4	0	0	0	1
chr9	27888944	27889250	1	4	0	0	0	1
chr9	27922857	27923115	1	4	0	0	0	1
chr9	27928218	27928523	1	3	0	0	1	0
chr9	28000890	28001383	1	4	0	0	0	1
chr9	28002372	28002593	1	1	1	0	0	0
chr9	28004941	28005562	1	4	0	0	0	1
chr9	28005969	28006379	1	3	0	0	1	0
chr9	28058146	28058434	1	3	0	0	1	0
chr9	28205416	28205798	1	4	0	0	0	1
chr9	28310295	28310580	1	3	0	0	1	0
chr9	28797981	28798798	1	4	0	0	0	1
chr9	28922480	28922831	1	3	0	0	1	0
chr9	28987647	28987981	1	4	0	0	0	1
chr9	29124937	29125233	1	3	0	0	1	0
chr9	29372488	29372748	1	4	0	0	0	1
chr9	29613533	29613819	1	4	0	0	0	1
chr9	29653573	29653851	1	4	0	0	0	1
chr9	29787463	29787714	1	4	0	0	0	1
chr9	29954074	29954335	1	4	0	0	0	1
chr9	29993069	29993335	1	4	0	0	0	1
chr9	30143533	30143824	1	3	0	0	1	0
chr9	30240921	30241187	1	4	0	0	0	1
chr9	30547469	30547754	1	4	0	0	0	1
chr9	30629164	30629948	1	4	0	0	0	1
chr9	30654703	30655018	1	4	0	0	0	1
chr9	30920250	30920499	1	4	0	0	0	1
chr9	31063203	31063476	1	4	0	0	0	1
chr9	31272757	31273045	1	4	0	0	0	1
chr9	31273045	31273322	2	3,4	0	0	1	1
chr9	31273322	31273343	1	4	0	0	0	1
chr9	31451833	31452116	1	4	0	0	0	1
chr9	31633708	31633985	1	4	0	0	0	1
chr9	31641465	31641736	1	3	0	0	1	0
chr9	31908099	31908877	1	4	0	0	0	1
chr9	32182473	32182748	1	4	0	0	0	1
chr9	32234733	32235056	1	4	0	0	0	1
chr9	32278091	32278353	1	4	0	0	0	1
chr9	32424524	32424813	1	4	0	0	0	1
chr9	32644651	32644932	1	4	0	0	0	1
chr9	32742029	32742381	1	4	0	0	0	1
chr9	32790541	32790840	1	4	0	0	0	1
chr9	32888407	32888713	1	4	0	0	0	1
chr9	33426808	33427198	1	4	0	0	0	1
chr9	34267809	34268071	1	4	0	0	0	1
chr9	34716094	34716346	1	4	0	0	0	1
chr9	35278103	35278369	1	3	0	0	1	0
chr9	35423449	35423715	1	4	0	0	0	1
chr9	35432003	35432302	1	3	0	0	1	0
chr9	35455612	35456027	1	4	0	0	0	1
chr9	36190429	36190806	1	4	0	0	0	1
chr9	36328091	36328340	1	4	0	0	0	1
chr9	36555703	36556217	1	4	0	0	0	1
chr9	36970038	36970369	1	4	0	0	0	1
chr9	37027769	37028142	1	4	0	0	0	1
chr9	37200130	37200467	1	4	0	0	0	1
chr9	37943764	37944027	1	4	0	0	0	1
chr9	37963960	37964501	1	4	0	0	0	1
chr9	37966396	37966917	1	4	0	0	0	1
chr9	37976651	37977025	1	4	0	0	0	1
chr9	38008098	38008571	1	4	0	0	0	1
chr9	38140925	38141188	1	4	0	0	0	1
chr9	38205440	38205739	1	3	0	0	1	0
chr9	38319795	38320268	1	4	0	0	0	1
chr9	38371438	38371710	1	4	0	0	0	1
chr9	38380840	38380969	1	4	0	0	0	1
chr9	38380969	38381402	2	3,4	0	0	1	1
chr9	38381402	38381555	1	4	0	0	0	1
chr9	38646896	38647235	1	4	0	0	0	1
chr9	38682721	38683267	1	4	0	0	0	1
chr9	39037415	39037689	1	4	0	0	0	1
chr9	40895206	40895495	1	4	0	0	0	1
chr9	68500679	68500863	1	4	0	0	0	1
chr9	68500863	68501151	2	3,4	0	0	1	1
chr9	68501151	68501387	1	4	0	0	0	1
chr9	68793071	68793388	1	3	0	0	1	0
chr9	69096907	69097233	1	4	0	0	0	1
chr9	69105234	69105637	1	4	0	0	0	1
chr9	69200001	69200410	1	4	0	0	0	1
chr9	69318593	69318900	1	3	0	0	1	0
chr9	69346731	69346991	1	4	0	0	0	1
chr9	69370172	69371230	1	4	0	0	0	1
chr9	69452190	69452690	1	4	0	0	0	1
chr9	69645515	69646166	1	4	0	0	0	1
chr9	69763972	69764280	1	4	0	0	0	1
chr9	69925334	69925622	1	4	0	0	0	1
chr9	69946796	69947382	1	4	0	0	0	1
chr9	69990654	69990937	1	4	0	0	0	1
chr9	70574313	70574602	1	4	0	0	0	1
chr9	70902602	70903021	1	4	0	0	0	1
chr9	70924286	70924555	1	4	0	0	0	1
chr9	70985751	70986051	1	4	0	0	0	1
chr9	71087257	71087709	1	4	0	0	0	1
chr9	71162875	71163321	1	4	0	0	0	1
chr9	71245589	71245908	1	4	0	0	0	1
chr9	71249890	71250143	1	4	0	0	0	1
chr9	71250507	71250933	1	4	0	0	0	1
chr9	71344658	71344912	1	4	0	0	0	1
chr9	71381206	71381482	1	4	0	0	0	1
chr9	71425514	71425902	1	4	0	0	0	1
chr9	71506734	71507266	1	4	0	0	0	1
chr9	71984169	71984832	1	4	0	0	0	1
chr9	72041623	72041630	1	4	0	0	0	1
chr9	72041630	72041788	2	3,4	0	0	1	1
chr9	72041788	72042015	3	2,3,4	0	1	1	1
chr9	72042015	72042019	2	3,4	0	0	1	1
chr9	72042019	72042042	1	4	0	0	0	1
chr9	72210371	72210376	1	3	0	0	1	0
chr9	72210376	72210705	2	3,4	0	0	1	1
chr9	72210705	72210707	1	4	0	0	0	1
chr9	72243411	72243626	1	1	1	0	0	0
chr9	72434045	72434337	1	4	0	0	0	1
chr9	73042048	73042443	1	4	0	0	0	1
chr9	73288190	73288753	1	4	0	0	0	1
chr9	73303865	73304179	1	4	0	0	0	1
chr9	73708042	73708291	1	4	0	0	0	1
chr9	73931609	73931870	1	4	0	0	0	1
chr9	74003539	74003904	1	4	0	0	0	1
chr9	74100401	74100676	1	4	0	0	0	1
chr9	74240537	74240815	1	4	0	0	0	1
chr9	74395315	74395694	1	4	0	0	0	1
chr9	74760209	74760765	1	4	0	0	0	1
chr9	74771188	74771550	1	4	0	0	0	1
chr9	74783298	74783547	1	4	0	0	0	1
chr9	74825229	74825478	1	2	0	1	0	0
chr9	75118173	75118440	1	3	0	0	1	0
chr9	75161088	75161343	1	4	0	0	0	1
chr9	75483550	75483837	1	4	0	0	0	1
chr9	75543077	75543324	1	2	0	1	0	0
chr9	75563982	75564285	1	4	0	0	0	1
chr9	75808408	75808674	1	4	0	0	0	1
chr9	75994792	75994824	1	4	0	0	0	1
chr9	75994824	75995241	2	3,4	0	0	1	1
chr9	75995241	75995369	1	4	0	0	0	1
chr9	76168920	76169169	1	4	0	0	0	1
chr9	76267042	76267222	1	4	0	0	0	1
chr9	76267222	76267802	2	3,4	0	0	1	1
chr9	76267802	76267848	1	4	0	0	0	1
chr9	76272881	76273338	1	4	0	0	0	1
chr9	76379306	76379966	1	4	0	0	0	1
chr9	76486122	76486563	1	4	0	0	0	1
chr9	76716231	76716563	1	4	0	0	0	1
chr9	76818142	76818859	1	4	0	0	0	1
chr9	76827018	76827339	1	3	0	0	1	0
chr9	76943703	76944017	1	3	0	0	1	0
chr9	77163894	77164281	1	4	0	0	0	1
chr9	77306174	77306430	1	4	0	0	0	1
chr9	77707731	77708076	1	4	0	0	0	1
chr9	77708468	77708723	1	4	0	0	0	1
chr9	77750828	77751279	1	4	0	0	0	1
chr9	77848928	77849350	1	4	0	0	0	1
chr9	78023057	78023464	1	4	0	0	0	1
chr9	78483912	78484163	1	4	0	0	0	1
chr9	78506884	78507150	1	4	0	0	0	1
chr9	78543623	78544021	1	3	0	0	1	0
chr9	78607109	78607388	1	2	0	1	0	0
chr9	78668268	78669346	1	4	0	0	0	1
chr9	78693183	78693433	1	4	0	0	0	1
chr9	78935559	78935905	1	4	0	0	0	1
chr9	78987603	78988026	1	4	0	0	0	1
chr9	79417789	79418071	1	4	0	0	0	1
chr9	79489242	79489519	1	4	0	0	0	1
chr9	79665915	79666177	1	4	0	0	0	1
chr9	79715951	79716532	1	4	0	0	0	1
chr9	80153687	80154104	1	4	0	0	0	1
chr9	80194913	80195185	1	4	0	0	0	1
chr9	80343275	80343607	1	3	0	0	1	0
chr9	80412004	80412311	1	4	0	0	0	1
chr9	80455565	80455827	1	3	0	0	1	0
chr9	80457492	80457753	1	4	0	0	0	1
chr9	80706104	80707682	1	4	0	0	0	1
chr9	80846264	80846519	1	4	0	0	0	1
chr9	80864671	80865126	1	4	0	0	0	1
chr9	80875433	80875764	1	4	0	0	0	1
chr9	81002083	81002376	1	4	0	0	0	1
chr9	81031343	81032039	1	4	0	0	0	1
chr9	81073853	81074194	1	4	0	0	0	1
chr9	81074194	81074573	2	3,4	0	0	1	1
chr9	81074573	81074693	1	4	0	0	0	1
chr9	81097139	81097509	1	4	0	0	0	1
chr9	81151783	81152075	1	3	0	0	1	0
chr9	81250001	81250251	1	4	0	0	0	1
chr9	81313389	81313652	1	4	0	0	0	1
chr9	81389554	81389975	1	4	0	0	0	1
chr9	81404426	81404768	1	4	0	0	0	1
chr9	81473562	81473997	1	4	0	0	0	1
chr9	81529673	81530478	1	4	0	0	0	1
chr9	81562572	81562996	1	4	0	0	0	1
chr9	81616198	81616567	1	3	0	0	1	0
chr9	81737744	81738360	1	4	0	0	0	1
chr9	81738360	81738664	2	3,4	0	0	1	1
chr9	81738664	81738793	1	4	0	0	0	1
chr9	81766024	81766296	1	4	0	0	0	1
chr9	81842767	81843164	1	4	0	0	0	1
chr9	81865877	81866185	1	3	0	0	1	0
chr9	81958284	81958727	1	4	0	0	0	1
chr9	81988139	81988473	1	4	0	0	0	1
chr9	81997472	81997800	1	4	0	0	0	1
chr9	82031621	82032112	1	4	0	0	0	1
chr9	82048764	82049096	1	4	0	0	0	1
chr9	82097615	82097877	1	3	0	0	1	0
chr9	82202891	82203265	1	4	0	0	0	1
chr9	82558673	82558705	1	4	0	0	0	1
chr9	82558705	82559811	2	3,4	0	0	1	1
chr9	82559811	82559845	1	4	0	0	0	1
chr9	82563463	82563770	1	4	0	0	0	1
chr9	82734715	82735093	1	4	0	0	0	1
chr9	82862517	82862806	1	3	0	0	1	0
chr9	82892278	82892567	1	3	0	0	1	0
chr9	82922824	82923252	1	4	0	0	0	1
chr9	83166443	83167078	1	4	0	0	0	1
chr9	83271193	83271447	1	4	0	0	0	1
chr9	83431682	83431979	1	4	0	0	0	1
chr9	83570513	83570845	1	4	0	0	0	1
chr9	84138397	84138907	1	4	0	0	0	1
chr9	84266179	84266509	1	4	0	0	0	1
chr9	84297358	84297718	1	4	0	0	0	1
chr9	84359110	84359321	1	1	1	0	0	0
chr9	84465265	84465788	1	4	0	0	0	1
chr9	84512741	84513095	1	3	0	0	1	0
chr9	84521066	84521587	1	4	0	0	0	1
chr9	84711473	84712310	1	4	0	0	0	1
chr9	85212915	85213367	1	4	0	0	0	1
chr9	85331503	85331967	1	4	0	0	0	1
chr9	85420543	85421178	1	4	0	0	0	1
chr9	85421777	85421914	1	4	0	0	0	1
chr9	85421914	85422238	2	3,4	0	0	1	1
chr9	85422238	85422250	1	4	0	0	0	1
chr9	86041069	86041759	1	4	0	0	0	1
chr9	86737793	86738044	1	4	0	0	0	1
chr9	86766894	86767477	1	4	0	0	0	1
chr9	87427731	87428283	1	4	0	0	0	1
chr9	87785794	87785800	1	4	0	0	0	1
chr9	87785800	87786155	2	3,4	0	0	1	1
chr9	87786155	87786188	1	4	0	0	0	1
chr9	87974498	87974962	1	4	0	0	0	1
chr9	88145396	88145682	1	3	0	0	1	0
chr9	88149325	88149681	1	3	0	0	1	0
chr9	88177488	88177876	1	4	0	0	0	1
chr9	88218673	88219133	1	4	0	0	0	1
chr9	88255764	88256336	1	4	0	0	0	1
chr9	88257974	88258450	1	4	0	0	0	1
chr9	88282582	88282836	1	4	0	0	0	1
chr9	88575248	88575258	1	4	0	0	0	1
chr9	88575258	88575602	2	3,4	0	0	1	1
chr9	88575602	88575608	1	3	0	0	1	0
chr9	88578577	88578996	1	4	0	0	0	1
chr9	89153421	89153801	1	4	0	0	0	1
chr9	89253314	89253768	1	4	0	0	0	1
chr9	89299061	89299545	1	4	0	0	0	1
chr9	89310695	89311027	1	4	0	0	0	1
chr9	89427220	89427507	1	3	0	0	1	0
chr9	89466238	89467087	1	4	0	0	0	1
chr9	89585877	89586136	1	4	0	0	0	1
chr9	89744577	89745080	1	4	0	0	0	1
chr9	89900529	89900806	1	4	0	0	0	1
chr9	89940132	89940814	1	4	0	0	0	1
chr9	90013127	90013601	1	4	0	0	0	1
chr9	90014363	90014621	1	4	0	0	0	1
chr9	90051699	90052022	1	4	0	0	0	1
chr9	90103747	90104162	1	4	0	0	0	1
chr9	90301245	90301661	1	4	0	0	0	1
chr9	90393698	90393961	1	4	0	0	0	1
chr9	90419565	90419863	1	4	0	0	0	1
chr9	90706564	90706946	2	3,4	0	0	1	1
chr9	90706946	90707142	1	4	0	0	0	1
chr9	90736188	90736454	1	4	0	0	0	1
chr9	90815283	90815284	1	4	0	0	0	1
chr9	90815284	90815570	2	3,4	0	0	1	1
chr9	90815570	90815800	1	4	0	0	0	1
chr9	90841035	90841657	1	4	0	0	0	1
chr9	90870995	90871278	1	4	0	0	0	1
chr9	90925493	90925549	1	4	0	0	0	1
chr9	90925549	90926093	2	3,4	0	0	1	1
chr9	90926093	90926094	1	3	0	0	1	0
chr9	90947189	90947503	1	4	0	0	0	1
chr9	90954160	90954506	1	4	0	0	0	1
chr9	90966137	90966389	1	4	0	0	0	1
chr9	91001288	91001638	1	4	0	0	0	1
chr9	91138901	91139612	1	4	0	0	0	1
chr9	91197107	91197530	1	4	0	0	0	1
chr9	91311990	91312233	1	2	0	1	0	0
chr9	91987786	91988435	1	4	0	0	0	1
chr9	92074955	92075261	1	4	0	0	0	1
chr9	92253188	92253460	1	4	0	0	0	1
chr9	92325208	92325659	1	4	0	0	0	1
chr9	92481063	92481461	1	4	0	0	0	1
chr9	92803833	92803994	1	4	0	0	0	1
chr9	92803994	92804272	2	3,4	0	0	1	1
chr9	92804272	92804397	1	3	0	0	1	0
chr9	94079925	94080203	1	4	0	0	0	1
chr9	94281675	94281988	1	4	0	0	0	1
chr9	94961468	94961770	1	4	0	0	0	1
chr9	95139371	95139719	1	4	0	0	0	1
chr9	95511575	95511844	1	4	0	0	0	1
chr9	95696560	95696574	1	4	0	0	0	1
chr9	95696574	95696800	2	2,4	0	1	0	1
chr9	95696800	95697161	1	4	0	0	0	1
chr9	96177170	96177563	1	4	0	0	0	1
chr9	97569250	97569570	1	3	0	0	1	0
chr9	97964871	97965177	1	3	0	0	1	0
chr9	98306923	98307276	1	4	0	0	0	1
chr9	98374733	98375397	1	4	0	0	0	1
chr9	98778586	98778970	1	4	0	0	0	1
chr9	98778970	98779238	2	3,4	0	0	1	1
chr9	98988315	98988577	1	4	0	0	0	1
chr9	99050373	99050703	1	4	0	0	0	1
chr9	99239590	99240039	1	4	0	0	0	1
chr9	99259594	99259694	1	4	0	0	0	1
chr9	99259694	99259924	2	3,4	0	0	1	1
chr9	99259924	99259959	1	3	0	0	1	0
chr9	99450437	99450690	1	4	0	0	0	1
chr9	99475624	99475902	1	4	0	0	0	1
chr9	99527818	99528311	1	4	0	0	0	1
chr9	99636756	99637122	1	4	0	0	0	1
chr9	100196211	100196467	1	4	0	0	0	1
chr9	100240855	100241311	1	4	0	0	0	1
chr9	100650017	100650334	1	4	0	0	0	1
chr9	100821876	100822223	1	4	0	0	0	1
chr9	100857691	100857953	1	4	0	0	0	1
chr9	100950064	100950386	1	3	0	0	1	0
chr9	101740534	101741260	1	4	0	0	0	1
chr9	101893807	101894063	1	4	0	0	0	1
chr9	102251705	102252054	1	4	0	0	0	1
chr9	102381315	102381636	1	4	0	0	0	1
chr9	102699150	102699406	1	4	0	0	0	1
chr9	102723522	102723799	1	3	0	0	1	0
chr9	102873126	102873549	1	4	0	0	0	1
chr9	103008806	103009106	1	4	0	0	0	1
chr9	103322001	103322272	1	4	0	0	0	1
chr9	103602863	103603144	1	3	0	0	1	0
chr9	103627476	103627787	1	4	0	0	0	1
chr9	103725746	103726044	1	4	0	0	0	1
chr9	103840256	103840573	1	4	0	0	0	1
chr9	104034940	104035231	1	4	0	0	0	1
chr9	104459466	104459742	1	4	0	0	0	1
chr9	104464890	104465161	1	3	0	0	1	0
chr9	104538986	104539011	1	4	0	0	0	1
chr9	104539011	104539272	2	3,4	0	0	1	1
chr9	104539272	104539304	1	4	0	0	0	1
chr9	104709505	104710032	1	4	0	0	0	1
chr9	105047900	105048249	1	3	0	0	1	0
chr9	105260487	105260897	1	4	0	0	0	1
chr9	105537767	105538019	1	4	0	0	0	1
chr9	105887457	105887916	1	4	0	0	0	1
chr9	105984003	105984350	1	4	0	0	0	1
chr9	105994930	105995196	1	4	0	0	0	1
chr9	105999760	106000007	1	4	0	0	0	1
chr9	106033095	106033393	1	4	0	0	0	1
chr9	106174825	106175087	1	4	0	0	0	1
chr9	106190502	106190759	1	4	0	0	0	1
chr9	106209635	106209987	1	4	0	0	0	1
chr9	106415638	106415892	1	4	0	0	0	1
chr9	106420424	106421053	1	4	0	0	0	1
chr9	106931269	106931627	2	3,4	0	0	1	1
chr9	106931627	106931790	1	4	0	0	0	1
chr9	106947486	106948108	1	4	0	0	0	1
chr9	107325883	107326203	1	4	0	0	0	1
chr9	107367933	107368499	1	4	0	0	0	1
chr9	107422019	107422365	1	4	0	0	0	1
chr9	107422365	107422676	2	3,4	0	0	1	1
chr9	107422676	107422708	1	4	0	0	0	1
chr9	107509655	107510120	1	3	0	0	1	0
chr9	107633337	107633892	1	4	0	0	0	1
chr9	107635304	107635572	1	4	0	0	0	1
chr9	107711572	107712245	1	4	0	0	0	1
chr9	107712245	107712547	2	3,4	0	0	1	1
chr9	107712547	107712869	1	4	0	0	0	1
chr9	108041018	108041019	1	4	0	0	0	1
chr9	108041019	108041383	2	3,4	0	0	1	1
chr9	108041383	108041384	1	3	0	0	1	0
chr9	108089440	108089772	1	3	0	0	1	0
chr9	108236119	108236372	1	4	0	0	0	1
chr9	108381298	108381558	1	4	0	0	0	1
chr9	108604433	108604696	1	4	0	0	0	1
chr9	108744118	108744389	1	4	0	0	0	1
chr9	108753964	108754393	1	4	0	0	0	1
chr9	108777044	108777085	1	3	0	0	1	0
chr9	108777085	108777479	2	3,4	0	0	1	1
chr9	108886176	108886450	1	4	0	0	0	1
chr9	109253722	109254370	1	4	0	0	0	1
chr9	109327283	109327775	1	4	0	0	0	1
chr9	109356027	109356431	1	4	0	0	0	1
chr9	109380942	109381207	1	4	0	0	0	1
chr9	109403105	109403467	1	4	0	0	0	1
chr9	109419282	109419650	1	4	0	0	0	1
chr9	109477007	109477269	1	4	0	0	0	1
chr9	109477269	109477647	2	3,4	0	0	1	1
chr9	109477647	109478172	1	4	0	0	0	1
chr9	109577451	109577749	1	3	0	0	1	0
chr9	109911119	109911138	1	4	0	0	0	1
chr9	109911138	109911718	2	3,4	0	0	1	1
chr9	109911718	109911969	1	4	0	0	0	1
chr9	110141445	110141927	1	3	0	0	1	0
chr9	110520211	110520513	1	2	0	1	0	0
chr9	110614659	110614945	1	4	0	0	0	1
chr9	110637388	110637672	1	3	0	0	1	0
chr9	110919594	110920015	1	4	0	0	0	1
chr9	111959860	111960279	1	4	0	0	0	1
chr9	111974662	111975001	1	4	0	0	0	1
chr9	111994550	111994553	1	3	0	0	1	0
chr9	111994553	111995319	2	3,4	0	0	1	1
chr9	111995319	111995336	1	4	0	0	0	1
chr9	112859113	112859364	1	4	0	0	0	1
chr9	112903174	112903600	1	4	0	0	0	1
chr9	113187933	113188311	1	4	0	0	0	1
chr9	113519720	113520206	1	4	0	0	0	1
chr9	113622604	113623638	1	4	0	0	0	1
chr9	113954977	113955860	1	4	0	0	0	1
chr9	113957732	113958219	1	4	0	0	0	1
chr9	114134011	114134545	1	4	0	0	0	1
chr9	114169010	114169268	1	4	0	0	0	1
chr9	114176646	114177086	1	4	0	0	0	1
chr9	114216229	114216553	1	4	0	0	0	1
chr9	114319245	114319555	1	4	0	0	0	1
chr9	114348750	114349663	1	4	0	0	0	1
chr9	114587742	114588017	1	4	0	0	0	1
chr9	114677052	114677790	1	4	0	0	0	1
chr9	114721505	114721557	1	3	0	0	1	0
chr9	114721557	114721783	2	3,4	0	0	1	1
chr9	114721783	114721923	1	4	0	0	0	1
chr9	114779642	114779928	1	4	0	0	0	1
chr9	115164483	115164903	1	4	0	0	0	1
chr9	115200978	115201233	1	4	0	0	0	1
chr9	115502233	115502488	1	4	0	0	0	1
chr9	115672895	115673237	1	4	0	0	0	1
chr9	115694187	115694443	1	4	0	0	0	1
chr9	115829541	115829807	1	3	0	0	1	0
chr9	115946144	115946463	1	3	0	0	1	0
chr9	115946463	115946694	2	3,4	0	0	1	1
chr9	115946694	115946718	1	4	0	0	0	1
chr9	116010290	116010602	1	3	0	0	1	0
chr9	116032696	116032976	1	4	0	0	0	1
chr9	116060681	116061108	1	4	0	0	0	1
chr9	116064970	116065270	1	4	0	0	0	1
chr9	116087467	116087472	1	4	0	0	0	1
chr9	116087472	116087784	2	3,4	0	0	1	1
chr9	116087784	116087786	1	4	0	0	0	1
chr9	116090851	116091115	1	4	0	0	0	1
chr9	116165700	116166100	1	4	0	0	0	1
chr9	116193789	116194039	1	4	0	0	0	1
chr9	116329706	116329955	1	4	0	0	0	1
chr9	116337163	116337420	1	4	0	0	0	1
chr9	116361437	116361528	1	4	0	0	0	1
chr9	116361528	116362045	2	3,4	0	0	1	1
chr9	116366452	116366761	1	4	0	0	0	1
chr9	116387534	116387987	1	4	0	0	0	1
chr9	116387987	116388393	2	3,4	0	0	1	1
chr9	116388393	116388902	1	4	0	0	0	1
chr9	116500517	116500783	1	4	0	0	0	1
chr9	116548972	116549291	1	4	0	0	0	1
chr9	116566867	116567426	1	4	0	0	0	1
chr9	116571972	116572393	1	4	0	0	0	1
chr9	116604856	116605106	1	4	0	0	0	1
chr9	116693309	116693326	1	4	0	0	0	1
chr9	116693326	116693610	2	3,4	0	0	1	1
chr9	116693610	116693614	1	4	0	0	0	1
chr9	116701900	116702222	1	4	0	0	0	1
chr9	116899432	116899456	1	4	0	0	0	1
chr9	116899456	116899751	2	3,4	0	0	1	1
chr9	116899751	116900215	1	4	0	0	0	1
chr9	116911321	116911620	1	4	0	0	0	1
chr9	116911922	116912246	1	4	0	0	0	1
chr9	117151289	117151665	1	3	0	0	1	0
chr9	117224487	117224815	1	4	0	0	0	1
chr9	117341194	117341458	1	3	0	0	1	0
